,Temp,Sal,Bathy,Waves,Current_speed,Thermo,Prim_prod,O2_conc,Jour_sin,Jour_cos,Dir_sin,Dir_cos,Presence
0,12.888912200927734,36.23157501220703,1941.8929443359375,0.5899999737739563,0.066035736077504,10.528885841369627,0.9120104312896729,212.20127868652344,0.07738647923346301,-0.9970011699250151,-0.7117131925977813,-0.7024701641224866,1.0
1,15.00494384765625,36.716819763183594,47.37369155883789,0.3499999940395355,0.0452703796466442,10.528885841369627,4.0485663414001465,229.66322326660156,0.3456123126707335,-0.9383773917408641,-0.06741385799232376,-0.9977250982863921,1.0
2,15.497879028320312,36.48182678222656,34.43415069580078,0.209999993443489,0.0550823165363819,10.528885841369627,12.34993839263916,229.9131622314453,0.3294084822245304,-0.9441875088341993,0.22162110358896828,-0.9751328557914597,1.0
3,14.605761528015137,36.61610794067383,47.37369155883789,0.7799999713897705,0.0189313179782437,10.528885841369627,9.441558837890623,235.3840484619141,0.6016240632249226,-0.7987793728863649,-0.032241294010957905,0.9994801143396996,1.0
4,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
5,15.42829704284668,36.39789962768555,34.43415069580078,0.7799999713897705,0.0159749166125856,10.528885841369627,9.441558837890623,235.3840484619141,0.6016240632249226,-0.7987793728863649,-0.9934089358711312,-0.11462410798513016,1.0
6,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
7,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
8,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
9,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
10,13.228034019470217,37.86126327514648,380.2130126953125,1.25,0.2105856726629136,18.921476364135746,6.645192623138428,223.72430419921875,-0.9455963874271428,0.3253420847119795,-0.9999621949592372,0.008695323588254948,1.0
11,14.99249267578125,36.53981018066406,34.43415069580078,0.4699999988079071,0.1274490371311045,10.528885841369627,1.145195722579956,229.29966735839844,0.48627270710869,-0.8738071036110808,0.8045740795857669,0.5938522968371143,1.0
12,14.010284423828123,38.28089141845703,453.9377136230469,0.1199999973177909,0.1186962131150984,10.528885841369627,3.237621307373047,217.20635986328125,-0.8165380514459157,-0.5772916165517278,0.920469698908278,0.3908139370489544,1.0
13,13.991241455078123,38.21070098876953,453.9377136230469,0.5400000214576721,0.0557979849233339,38.75851058959961,7.39215612411499,245.4868621826172,-0.01721335615583528,0.9998518392091162,-0.5031907286678226,-0.8641753818425666,1.0
14,14.103304862976074,38.01080322265625,453.9377136230469,0.949999988079071,0.0738774854924918,10.528885841369627,2.694053649902344,222.4501953125,-0.5307300481619331,-0.8475409228928312,0.25611965176344864,0.9666450868755139,1.0
15,13.745140075683594,38.29767608642578,380.2130126953125,0.5299999713897705,0.1299515258539048,42.57332229614258,21.55742835998535,239.1740875244141,-0.5667017562911184,0.8239230057575536,0.9393813346027009,0.34287418712998585,1.0
16,20.170873641967773,38.22748565673828,47.37369155883789,0.3899999856948852,0.0579948045736669,10.528885841369627,18.676429748535156,215.11343383789065,-0.5012418134457756,-0.8653072543632061,-0.5051792015689377,-0.8630144693469344,1.0
17,14.11575698852539,38.015380859375,155.85069274902344,0.1700000017881393,0.0076479165468137,10.528885841369627,13.007822036743164,228.9078063964844,0.11165900712169512,-0.993746580436178,0.4788521306805732,0.8778955729143845,1.0
18,18.32145118713379,38.21375274658203,47.37369155883789,0.1500000059604644,0.0296642423631268,10.528885841369627,8.253105163574219,221.3615570068359,-0.19667288979357622,-0.9804691603616321,-0.5967027663445611,-0.8024623409461332,1.0
19,15.374828338623049,36.47724914550781,109.72930145263672,0.3100000023841858,0.1834403604803231,16.022218704223633,14.562074661254885,258.6217346191406,0.6994583270516471,0.7146733860429609,-0.9982048454657787,0.059892290727946294,1.0
