,Temp,Sal,Bathy,Waves,Current_speed,Thermo,Prim_prod,O2_conc,Jour_sin,Jour_cos,Dir_sin,Dir_cos,Presence
1844,13.252204895019531,37.94671630859375,1245.291015625,0.6700000166893005,0.0775338333978085,13.122960090637209,3.0387704372406006,253.7054748535156,0.9106046300942163,-0.4132786077829042,0.5510615347417105,0.8344646097517322,1.0
1845,19.59517288208008,37.83684921264648,7.92956018447876,0.2300000041723251,0.0346193448268841,8.392590522766113,1.3686566352844238,230.46890258789065,0.11165900712169512,-0.993746580436178,0.9873303712766988,-0.15867809538375507,1.0
1846,15.25836944580078,38.21375274658203,77.85385131835938,0.6600000262260437,0.047204153649657,10.528885841369627,28.452421188354492,253.82516479492188,0.7961828637826158,-0.6050560696488488,-0.6465216954016155,0.7628956005739059,1.0
1847,14.465132713317873,36.50166320800781,130.66600036621094,0.4600000083446502,0.1663972576850645,10.528885841369627,1.6248211860656738,217.7460021972656,-0.9796136916454901,-0.20089055513063528,-0.9243739335349758,-0.3814876551096721,1.0
1848,15.280343055725098,38.154239654541016,130.66600036621094,0.4600000083446502,0.2554215175848477,39.979248046875,1.7623223066329956,234.62559509277344,-0.6870527672236675,0.726607524768565,-0.14576916572298126,0.9893186293224373,1.0
1849,13.515151977539062,38.25800323486328,130.66600036621094,0.25,0.0292977690696716,36.927398681640625,11.811863899230955,254.1081695556641,0.7802958510707755,0.6254105729852463,0.0,1.0,1.0
1850,15.162419319152832,38.26563262939453,77.85385131835938,0.1700000017881393,0.0894145454154535,10.528885841369627,10.056321144104004,231.5378875732422,0.23030567023061221,-0.9731183372332619,0.08191555672945398,-0.996639273541688,1.0
1851,17.495986938476562,38.44264221191406,77.85385131835938,0.5699999928474426,0.144203751719345,10.528885841369627,0.7704946994781494,233.6144561767578,-0.060213277365792774,-0.9981855344718586,0.04655962135807354,0.9989155127732239,1.0
1852,13.938505172729492,37.9451904296875,541.0889282226562,0.4900000095367431,0.0142883997922529,10.528885841369627,8.118962287902832,216.7608184814453,-0.5877852522924734,-0.8090169943749472,0.9397934234884372,-0.34174306308670405,1.0
1853,13.655781745910645,37.75597381591797,92.3260726928711,0.6299999952316284,0.0726571335184634,10.681478500366213,3.4539875984191895,211.30418395996097,-0.7526668275320083,-0.6584015846980489,0.36122974928875545,-0.9324768459478138,1.0
1854,15.650959968566896,36.89992904663086,77.85385131835938,0.3300000131130218,0.0295320789627068,17.853328704833984,2.364227533340454,226.24722290039065,-0.8996308696522434,0.4366512319560638,0.3100205998309169,0.9507298394814788,1.0
1855,16.8192081451416,38.25495147705078,47.37369155883789,0.6399999856948853,0.0385307512738761,10.528885841369627,0.7824117541313171,220.84242248535156,-0.2135209154397959,-0.9769384927771817,-0.6494858501235152,0.7603736781933833,1.0
1856,14.453413963317873,38.30072784423828,25.211410522460938,0.2300000041723251,0.1569078786757096,10.528885841369627,5.000783443450928,244.8583068847656,-0.6420547132365636,-0.7666588193001592,0.023339944205593155,-0.9997275863976546,1.0
1857,14.373577117919922,37.9390869140625,109.72930145263672,0.4000000059604645,0.0424722928334321,11.29184913635254,6.329070568084717,254.05581665039065,0.9106046300942163,-0.4132786077829042,-0.12933918406776793,0.9916004111862218,1.0
1858,15.608477592468262,37.36991500854492,25.211410522460938,0.6399999856948853,0.0208778726896682,10.528885841369627,5.190399169921875,253.0107421875,0.8631421280499114,-0.5049610547215204,-0.6139406135149205,-0.7893522173763263,1.0
1859,14.808649063110352,38.155765533447266,109.72930145263672,0.3600000143051147,0.0319789712460245,10.528885841369627,8.036473274230957,245.51461791992188,0.6680638642135335,-0.7441039398713607,0.22903933372554755,-0.9734171683335759,1.0
1860,13.616230010986328,36.3322868347168,643.5667724609375,1.190000057220459,0.1442915613285472,10.528885841369627,8.992729187011719,246.3533172607422,0.8631421280499114,-0.5049610547215204,-0.7994920903508059,-0.6006766163806435,1.0
1861,14.815973281860352,38.085575103759766,77.85385131835938,0.4799999892711639,0.0524350268865938,10.681478500366213,6.700859546661377,249.5101776123047,0.5307300481619334,-0.8475409228928311,0.20952908873087372,-0.9778024140774094,1.0
1862,15.144841194152832,37.31498336791992,92.3260726928711,0.7799999713897705,0.0668905578419239,10.528885841369627,2.798429250717163,231.34600830078125,0.26366549272800704,-0.9646141756912435,0.4288706778094803,0.9033658958114574,1.0
1863,13.655781745910645,37.75597381591797,92.3260726928711,0.6200000047683716,0.0726571335184634,10.681478500366213,3.4539875984191895,211.30418395996097,-0.7526668275320083,-0.6584015846980489,0.36122974928875545,-0.9324768459478138,1.0
1864,15.505935668945312,37.40348434448242,109.72930145263672,0.1099999994039535,0.1276024098567089,10.528885841369627,175.9580535888672,235.76161193847656,-0.6287628145958345,-0.7775971469736268,0.9949420190768863,-0.1004508769260317,1.0
1865,14.930967330932615,38.22595977783203,109.72930145263672,0.3600000143051147,0.0677758349178242,10.528885841369627,5.993744850158691,226.78456115722656,-0.23030567023061196,-0.973118337233262,0.9996349699129738,0.027017159863462266,1.0
1866,15.023255348205566,38.003173828125,92.3260726928711,0.1800000071525573,0.0091758759510312,10.528885841369627,4.6839447021484375,233.78582763671875,0.3294084822245304,-0.9441875088341993,-0.9977851578566089,-0.06651901052377363,1.0
1867,13.69533348083496,38.3236198425293,186.12559509277344,0.5299999713897705,0.0570916404948079,10.528885841369627,2.151703357696533,251.3323974609375,0.6932812268869777,-0.7206671495538609,0.4810977275265901,0.8766669701595646,1.0
1868,16.12192153930664,38.164920806884766,25.211410522460938,0.5099999904632568,0.0464242606331919,10.528885841369627,5.568300247192383,245.57241821289065,0.6420547132365637,-0.766658819300159,0.999221823409015,-0.039442966713513626,1.0
1869,13.743675231933594,38.32514572143555,130.66600036621094,0.7400000095367432,0.0488296151161193,10.376294136047363,2.151703357696533,251.3323974609375,0.6932812268869777,-0.7206671495538609,0.6000000000000003,0.7999999999999997,1.0
1870,13.816186904907228,37.40806198120117,155.85069274902344,0.6299999952316284,0.0454305711199646,10.528885841369627,10.08647918701172,246.64442443847656,0.6680638642135335,-0.7441039398713607,-0.10748184298009204,0.9942070475658492,1.0
1871,14.446088790893556,37.25699615478515,77.85385131835938,0.270000010728836,0.0813053415440628,10.528885841369627,0.8929006457328796,229.5921936035156,0.29671281927349075,-0.9549667548552551,-0.7507135169227551,-0.6606278948920249,1.0
